order_id,order_date,customer_id,customer_age,region,channel,category,product,unit_price,quantity,discount_pct,revenue,payment_method,order_status,rating
ORD-004381,2026-01-05,CUST-00588,46.0,West,Marketplace,Toys,Remote Car,46.84,1,0,46.84,Gift Card,Completed,2.1
ORD-004382,2026-03-22,CUST-00320,34.0,Central,Marketplace,Books,Fiction Novel,10.47,1,0,10.47,PayPal,Completed,
ORD-004383,2025-02-18,CUST-00399,20.0,South,Website,Sports,Yoga Mat,26.71,1,5,25.37,Debit Card,Completed,3.0
ORD-004384,2026-05-07,CUST-00763,34.0,West,Mobile App,Sports,Yoga Mat,51.91,1,5,49.31,Crypto,Pending,1.8
ORD-004385,2025-04-21,CUST-00834,69.0,South,Website,Automotive,Tire Inflator,48.13,1,15,40.91,Crypto,Returned,2.8
ORD-004386,2024-12-20,CUST-00597,36.0,North,Website,Automotive,Seat Covers,48.0,1,10,43.2,PayPal,Completed,1.4
ORD-004387,2026-07-06,CUST-00234,63.0,East,In-Store,Electronics,USB-C Hub,29.9,1,15,25.41,Crypto,Completed,2.1
ORD-004388,2026-01-17,CUST-00156,62.0,South,Website,Clothing,Polo Shirt,12.07,1,0,12.07,Debit Card,Returned,
ORD-004389,2026-01-03,CUST-00705,46.0,East,Website,Books,Fiction Novel,5.94,1,0,5.94,Credit Card,Completed,3.7
ORD-004390,2025-12-10,CUST-00380,57.0,East,Website,Home & Kitchen,Blender,133.82,2,15,227.49,Crypto,Completed,1.1
ORD-004391,2025-09-12,CUST-00321,31.0,West,In-Store,Automotive,Seat Covers,53.4,2,15,90.78,PayPal,Completed,1.9
ORD-004392,2025-11-05,CUST-00748,30.0,West,Website,Books,Fiction Novel,22.42,2,5,42.6,Gift Card,Cancelled,2.2
ORD-004393,2025-02-13,CUST-00043,65.0,North,Mobile App,Electronics,Bluetooth Speaker,33.06,2,0,66.12,Credit Card,Completed,2.0
ORD-004394,2025-04-21,CUST-00763,49.0,Central,Website,Sports,Gym Bag,18.74,1,5,17.8,PayPal,Cancelled,
ORD-004395,2026-06-29,CUST-00668,47.0,South,In-Store,Automotive,Dash Cam,62.43,2,15,106.13,Credit Card,Pending,4.7
ORD-004396,2024-10-24,CUST-01000,45.0,North,Mobile App,Clothing,Winter Coat,222.59,1,0,222.59,Gift Card,Completed,3.7
ORD-004397,2026-01-02,CUST-00541,69.0,West,Mobile App,Books,Fiction Novel,7.56,1,0,7.56,Gift Card,Completed,
ORD-004398,2026-08-02,CUST-00158,48.0,South,In-Store,Electronics,Bluetooth Speaker,127.28,1,20,101.82,Gift Card,Completed,3.3
ORD-004399,2024-10-03,CUST-00365,60.0,West,Mobile App,Electronics,Smartwatch,372.16,3,10,1004.83,PayPal,Completed,2.2
ORD-004400,2025-11-22,CUST-00358,54.0,East,In-Store,Clothing,Running Shoes,115.0,2,10,207.0,Crypto,Completed,
ORD-004401,2025-05-10,CUST-00161,32.0,South,Mobile App,Toys,Remote Car,34.53,2,0,69.06,PayPal,Pending,
ORD-004402,2026-01-14,CUST-00268,30.0,East,Website,Clothing,Polo Shirt,30.46,3,10,82.24,Credit Card,Completed,
ORD-004403,2025-01-13,CUST-00631,23.0,South,Mobile App,Beauty,Lip Gloss Set,9.42,1,20,7.54,Debit Card,Completed,4.8
ORD-004404,2026-09-02,CUST-00226,31.0,South,In-Store,Electronics,USB-C Hub,59.38,2,5,112.82,Debit Card,Completed,2.3
ORD-004405,2024-11-28,CUST-00709,53.0,East,Mobile App,Sports,Gym Bag,69.54,1,20,55.63,Crypto,Completed,1.7
ORD-004406,2026-08-06,CUST-00187,69.0,North,Website,Beauty,Hair Dryer,50.88,2,5,96.67,Credit Card,Pending,4.6
ORD-004407,2024-09-29,CUST-00870,69.0,East,Mobile App,Beauty,Perfume,54.38,1,5,51.66,Debit Card,Completed,2.5
ORD-004408,2026-05-03,CUST-00175,40.0,North,Marketplace,Automotive,Car Phone Mount,35.28,1,10,31.75,Crypto,Completed,1.2
ORD-004409,2025-05-11,CUST-00588,21.0,North,Website,Sports,Gym Bag,60.22,2,10,108.4,Debit Card,Completed,1.4
ORD-004410,2025-08-14,CUST-00057,46.0,South,In-Store,Books,Cook Book,18.07,2,15,30.72,Gift Card,Completed,4.3
ORD-004411,2024-10-17,CUST-00442,59.0,South,Mobile App,Beauty,Perfume,120.58,1,0,120.58,Credit Card,Completed,4.1
ORD-004412,2025-06-12,CUST-00163,29.0,East,Website,Books,Data Science Guide,43.97,1,15,37.37,Crypto,Completed,3.5
ORD-004413,2025-11-15,CUST-00102,58.0,South,Website,Clothing,Denim Jacket,112.55,1,5,106.92,PayPal,Completed,3.2
ORD-004414,2025-05-31,CUST-00066,55.0,Central,In-Store,Beauty,Lip Gloss Set,30.08,1,5,28.58,Gift Card,Cancelled,3.4
ORD-004415,2026-07-13,CUST-00374,63.0,South,Marketplace,Sports,Water Bottle,10.53,1,0,10.53,Crypto,Returned,4.0
ORD-004416,2025-10-31,CUST-00789,55.0,Central,Website,Home & Kitchen,Knife Set,106.6,2,20,170.56,Crypto,Cancelled,2.7
ORD-004417,2025-09-11,CUST-00005,47.0,East,Website,Beauty,Perfume,86.38,1,5,82.06,Crypto,Cancelled,1.2
ORD-004418,2026-02-20,CUST-00384,44.0,Central,Mobile App,Toys,Board Game,32.22,1,0,32.22,PayPal,Completed,4.4
ORD-004419,2024-10-17,CUST-00269,64.0,West,In-Store,Automotive,Car Phone Mount,21.24,1,0,21.24,Crypto,Completed,
ORD-004420,2025-03-30,CUST-00007,36.0,West,Website,Electronics,Laptop Stand,50.3,1,5,47.78,Debit Card,Completed,
ORD-004421,2026-05-25,CUST-00001,67.0,South,Website,Clothing,Polo Shirt,19.26,3,5,54.89,Gift Card,Completed,1.4
ORD-004422,2025-03-18,CUST-00689,49.0,East,Website,Books,Fiction Novel,6.57,1,10,5.91,Crypto,Pending,1.5
ORD-004423,2025-09-02,CUST-00909,60.0,East,Mobile App,Toys,Remote Car,37.48,3,15,95.57,PayPal,Completed,1.4
ORD-004424,2024-12-19,CUST-00283,32.0,East,Marketplace,Clothing,Denim Jacket,163.52,2,20,261.63,Gift Card,Completed,3.2
ORD-004425,2025-07-11,CUST-00585,55.0,Central,Mobile App,Books,Business Mindset,27.31,1,10,24.58,Gift Card,Completed,1.3
ORD-004426,2025-11-03,CUST-00661,38.0,Central,Marketplace,Beauty,Moisturizer,74.72,1,20,59.78,Debit Card,Completed,3.6
ORD-004427,2025-11-12,CUST-00046,67.0,North,Mobile App,Clothing,Denim Jacket,168.05,2,10,302.49,Crypto,Completed,2.8
ORD-004428,2026-03-03,CUST-00434,21.0,South,Website,Clothing,Running Shoes,37.09,1,20,29.67,Credit Card,Completed,1.4
ORD-004429,2025-07-22,CUST-00330,35.0,Central,Marketplace,Beauty,Face Serum,38.76,1,25,29.07,Credit Card,Completed,3.6
ORD-004430,2025-08-24,CUST-00503,56.0,East,Marketplace,Electronics,Wireless Earbuds,133.69,1,5,127.01,Debit Card,Completed,2.2
ORD-004431,2025-08-24,CUST-00167,58.0,North,Mobile App,Sports,Resistance Bands,12.67,1,15,10.77,PayPal,Returned,1.7
ORD-004432,2025-06-11,CUST-00477,39.0,Central,Mobile App,Toys,Board Game,25.86,1,0,25.86,PayPal,Completed,2.2
ORD-004433,2026-05-17,CUST-00379,55.0,West,Marketplace,Clothing,Winter Coat,79.37,1,0,79.37,Credit Card,Pending,4.3
ORD-004434,2025-04-01,CUST-00095,70.0,West,Mobile App,Toys,LEGO Set,84.17,1,10,75.75,Credit Card,Completed,1.4
ORD-004435,2026-04-19,CUST-00321,21.0,East,Mobile App,Sports,Gym Bag,25.71,1,15,21.85,PayPal,Completed,2.9
ORD-004436,2025-12-27,CUST-00140,34.0,West,Mobile App,Toys,Doll Set,75.38,2,0,150.76,Credit Card,Returned,3.7
ORD-004437,2024-10-21,CUST-00661,70.0,South,Mobile App,Electronics,USB-C Hub,70.75,3,20,169.8,Credit Card,Completed,1.9
ORD-004438,2024-10-07,CUST-00889,,,Website,Clothing,Denim Jacket,52.04,1,10,46.84,Gift Card,Completed,
ORD-004439,2025-09-05,CUST-00902,50.0,South,Mobile App,Automotive,Dash Cam,111.56,1,10,100.4,Crypto,Completed,3.3
ORD-004440,2026-08-19,CUST-00554,53.0,West,Marketplace,Sports,Gym Bag,54.64,2,0,109.28,Gift Card,Completed,
ORD-004441,2026-07-02,CUST-00816,33.0,West,Mobile App,Clothing,Running Shoes,52.08,1,0,52.08,Debit Card,Completed,
ORD-004442,2025-02-26,CUST-00013,44.0,West,Marketplace,Home & Kitchen,Knife Set,17.24,1,20,13.79,Credit Card,Completed,4.1
ORD-004443,2026-06-27,CUST-00833,29.0,Central,Mobile App,Books,Data Science Guide,45.59,2,5,86.62,Gift Card,Completed,
ORD-004444,2025-11-12,CUST-00056,25.0,East,Website,Electronics,Bluetooth Speaker,185.77,2,0,371.54,PayPal,Completed,4.4
ORD-004445,2026-07-05,CUST-00101,66.0,West,Marketplace,Automotive,Car Vacuum,61.76,1,15,52.5,Gift Card,Completed,
ORD-004446,2026-09-11,CUST-00349,36.0,Central,Mobile App,Electronics,Laptop Stand,74.56,1,10,67.1,Credit Card,Completed,1.7
ORD-004447,2024-10-13,CUST-00045,49.0,North,Mobile App,Home & Kitchen,Coffee Maker,69.3,1,0,69.3,Debit Card,Returned,2.0
ORD-004448,2025-01-06,CUST-00912,23.0,North,Marketplace,Sports,Resistance Bands,12.41,1,0,12.41,Crypto,Completed,4.2
ORD-004449,2025-08-31,CUST-00534,39.0,North,Website,Automotive,Dash Cam,64.53,2,20,103.25,Gift Card,Completed,1.3
ORD-004450,2024-11-25,CUST-00632,42.0,West,Mobile App,Home & Kitchen,Blender,151.14,4,10,544.1,PayPal,Completed,
ORD-004451,2025-08-04,CUST-00045,67.0,Central,Website,Automotive,Car Phone Mount,29.02,1,5,27.57,Credit Card,Returned,2.8
ORD-004452,2025-10-26,CUST-00346,64.0,South,Website,Toys,Puzzle 1000pc,21.96,1,10,19.76,Gift Card,Completed,
ORD-004453,2024-12-30,CUST-00246,70.0,East,Website,Beauty,Face Serum,92.77,3,0,278.31,Gift Card,Completed,4.9
ORD-004454,2026-08-25,CUST-00085,64.0,Central,Website,Beauty,Face Serum,55.39,1,15,47.08,Gift Card,Cancelled,2.1
ORD-004455,2026-08-22,CUST-00478,26.0,South,Mobile App,Sports,Gym Bag,41.96,3,5,119.59,Credit Card,Completed,4.3
ORD-004456,2026-07-20,CUST-00583,37.0,East,Mobile App,Clothing,Polo Shirt,55.28,1,5,52.52,PayPal,Returned,4.5
ORD-004457,2026-07-05,CUST-00497,50.0,East,Mobile App,Sports,Water Bottle,20.33,1,15,17.28,PayPal,Completed,1.5
ORD-004458,2025-07-04,CUST-00907,53.0,Central,Mobile App,Toys,Board Game,31.66,1,20,25.33,Credit Card,Completed,2.9
ORD-004459,2025-03-21,CUST-00101,32.0,South,Marketplace,Sports,Resistance Bands,9.83,1,20,7.86,Gift Card,Completed,2.0
ORD-004460,2024-11-20,CUST-00136,28.0,West,Marketplace,Books,Cook Book,37.74,2,20,60.38,PayPal,Completed,2.0
ORD-004461,2024-11-24,CUST-00694,47.0,South,Website,Beauty,Face Serum,81.89,3,20,196.54,Credit Card,Completed,1.7
ORD-004462,2025-01-22,CUST-00614,33.0,West,Website,Home & Kitchen,Air Fryer,85.57,5,20,342.28,Crypto,Completed,4.4
ORD-004463,2025-04-25,CUST-00571,18.0,Central,In-Store,Home & Kitchen,Coffee Maker,86.27,2,20,138.03,Crypto,Completed,1.6
ORD-004464,2025-10-06,CUST-00375,32.0,East,Mobile App,Beauty,Hair Dryer,43.11,3,10,116.4,Gift Card,Cancelled,4.9
ORD-004465,2025-01-15,CUST-00790,63.0,East,Marketplace,Home & Kitchen,Air Fryer,93.69,1,0,93.69,Credit Card,Completed,3.0
ORD-004466,2026-08-18,CUST-00978,53.0,Central,Mobile App,Clothing,Winter Coat,100.82,1,0,100.82,Debit Card,Completed,4.6
ORD-004467,2025-06-27,CUST-00422,30.0,East,Website,Books,Business Mindset,15.78,2,10,28.4,Gift Card,Completed,2.3
ORD-004468,2025-12-08,CUST-00465,21.0,North,Marketplace,Sports,Resistance Bands,25.0,2,10,45.0,Crypto,Completed,
ORD-004469,2026-03-20,CUST-00201,47.0,North,Marketplace,Books,Data Science Guide,23.01,1,0,23.01,Gift Card,Completed,4.9
ORD-004470,2025-05-23,CUST-00301,28.0,South,Website,Books,Python Programming,25.35,2,0,50.7,Gift Card,Completed,4.1
ORD-004471,2026-05-25,CUST-00587,28.0,North,In-Store,Sports,Water Bottle,18.87,2,0,37.74,Credit Card,Cancelled,
ORD-004472,2026-06-06,CUST-00603,50.0,West,In-Store,Beauty,Lip Gloss Set,25.49,3,10,68.82,Credit Card,Completed,1.4
ORD-004473,2025-01-27,CUST-00298,22.0,Central,Website,Home & Kitchen,Bed Sheets,52.32,3,25,117.72,Credit Card,Completed,3.5
ORD-004474,2025-07-02,CUST-00088,45.0,North,In-Store,Beauty,Moisturizer,54.31,2,10,97.76,Gift Card,Completed,2.4
ORD-004475,2024-11-20,CUST-00110,47.0,Central,Website,Toys,Board Game,63.93,2,0,127.86,PayPal,Completed,4.0
ORD-004476,2026-04-14,CUST-00130,20.0,South,Website,Automotive,Tire Inflator,29.02,2,10,52.24,Debit Card,Completed,1.4
ORD-004477,2026-09-07,CUST-00551,59.0,East,Mobile App,Electronics,Smartwatch,204.04,1,5,193.84,PayPal,Completed,4.9
ORD-004478,2024-11-03,CUST-00995,42.0,North,Marketplace,Books,Fiction Novel,16.37,2,15,27.83,Gift Card,Completed,3.0
ORD-004479,2026-01-28,CUST-00607,26.0,North,Mobile App,Books,Python Programming,33.18,1,0,33.18,Debit Card,Completed,2.9
ORD-004480,2026-07-19,CUST-00534,42.0,North,Marketplace,Beauty,Face Serum,26.88,3,10,72.58,Debit Card,Pending,1.2
ORD-004481,2024-10-12,CUST-00393,27.0,West,Mobile App,Home & Kitchen,Coffee Maker,91.17,1,5,86.61,Gift Card,Completed,2.4
ORD-004482,2024-11-27,CUST-00403,56.0,East,In-Store,Home & Kitchen,Knife Set,55.26,1,20,44.21,PayPal,Completed,1.3
ORD-004483,2026-01-26,CUST-00976,36.0,North,Website,Clothing,Yoga Pants,30.47,1,20,24.38,PayPal,Completed,4.7
ORD-004484,2026-06-30,CUST-00262,44.0,West,Mobile App,Home & Kitchen,Coffee Maker,82.92,2,25,124.38,Crypto,Completed,
ORD-004485,2025-08-20,CUST-00451,27.0,Central,Website,Automotive,Tire Inflator,35.17,1,5,33.41,PayPal,Pending,1.7
ORD-004486,2025-12-26,CUST-00801,42.0,West,Website,Sports,Resistance Bands,49.22,1,5,46.76,Debit Card,Completed,3.1
ORD-004487,2025-05-29,CUST-00966,49.0,West,Website,Sports,Resistance Bands,22.02,2,10,39.64,Debit Card,Completed,3.0
ORD-004488,2026-02-17,CUST-00357,23.0,West,Marketplace,Books,Python Programming,12.22,1,0,12.22,Debit Card,Cancelled,2.5
ORD-004489,2024-11-10,CUST-00005,68.0,North,Website,Clothing,Yoga Pants,50.7,2,0,101.4,PayPal,Completed,3.4
ORD-004490,2026-09-20,CUST-00544,50.0,Central,Website,Electronics,Bluetooth Speaker,78.69,1,10,70.82,Gift Card,Completed,2.4
ORD-004491,2025-06-14,CUST-00576,48.0,West,Website,Books,Cook Book,22.09,2,0,44.18,Gift Card,Completed,4.0
ORD-004492,2025-02-13,CUST-00166,51.0,Central,Mobile App,Sports,Resistance Bands,13.31,1,0,13.31,Credit Card,Completed,1.9
ORD-004493,2026-05-10,CUST-00600,46.0,West,Marketplace,Home & Kitchen,Bed Sheets,41.61,1,10,37.45,Gift Card,Completed,4.6
ORD-004494,2026-07-04,CUST-00239,43.0,North,Marketplace,Toys,Puzzle 1000pc,39.84,1,15,33.86,Credit Card,Completed,
ORD-004495,2025-07-22,CUST-00610,,,Website,Automotive,Car Vacuum,56.42,2,20,90.27,Credit Card,Returned,
ORD-004496,2026-01-09,CUST-00732,24.0,Central,Mobile App,Home & Kitchen,Knife Set,37.11,4,0,148.44,Debit Card,Completed,2.8
ORD-004497,2026-05-03,CUST-00638,67.0,East,Marketplace,Electronics,Wireless Earbuds,109.25,1,15,92.86,Crypto,Completed,
ORD-004498,2026-03-24,CUST-00835,22.0,South,Website,Automotive,Seat Covers,43.52,3,5,124.03,Debit Card,Completed,3.5
ORD-004499,2026-02-09,CUST-00989,36.0,North,Mobile App,Sports,Water Bottle,19.36,1,0,19.36,Crypto,Completed,4.9
ORD-004500,2024-10-05,CUST-00544,51.0,North,Website,Clothing,Running Shoes,62.6,1,5,59.47,Debit Card,Completed,4.1
ORD-004501,2025-07-02,CUST-00080,24.0,South,Marketplace,Sports,Yoga Mat,19.1,1,0,19.1,Debit Card,Pending,3.5
ORD-004502,2024-12-13,CUST-00566,44.0,West,Mobile App,Sports,Jump Rope,28.0,1,10,25.2,Debit Card,Completed,1.4
ORD-004503,2025-08-11,CUST-00317,59.0,West,In-Store,Home & Kitchen,Bed Sheets,47.43,1,0,47.43,Credit Card,Completed,3.5
ORD-004504,2024-09-30,CUST-00706,68.0,West,Website,Automotive,Tire Inflator,47.92,2,0,95.84,Gift Card,Completed,3.7
ORD-004505,2026-04-14,CUST-00009,20.0,West,Website,Toys,Puzzle 1000pc,27.9,1,0,27.9,Gift Card,Cancelled,4.2
ORD-004506,2025-09-16,CUST-00007,31.0,South,Marketplace,Electronics,USB-C Hub,21.96,2,0,43.92,Debit Card,Completed,2.6
ORD-004507,2025-11-30,CUST-00125,68.0,North,Marketplace,Electronics,Laptop Stand,39.35,2,15,66.89,Gift Card,Cancelled,3.3
ORD-004508,2025-02-17,CUST-00938,25.0,West,Mobile App,Sports,Gym Bag,16.64,1,15,14.14,Gift Card,Cancelled,1.2
ORD-004509,2025-01-03,CUST-00823,54.0,West,Website,Sports,Gym Bag,24.67,2,0,49.34,Debit Card,Completed,2.5
ORD-004510,2025-10-21,CUST-00940,46.0,Central,In-Store,Toys,Board Game,50.51,1,20,40.41,Gift Card,Completed,
ORD-004511,2024-12-17,CUST-00021,38.0,South,Marketplace,Home & Kitchen,Air Fryer,110.09,1,20,88.07,PayPal,Returned,3.4
ORD-004512,2026-01-04,CUST-00946,38.0,South,In-Store,Beauty,Face Serum,54.83,3,15,139.82,Credit Card,Returned,4.2
ORD-004513,2026-01-18,CUST-00971,34.0,East,Mobile App,Sports,Gym Bag,15.76,1,10,14.18,PayPal,Completed,2.2
ORD-004514,2025-10-21,CUST-00184,25.0,South,Website,Home & Kitchen,Bed Sheets,42.89,1,25,32.17,Crypto,Completed,2.8
ORD-004515,2026-06-06,CUST-00093,51.0,South,Mobile App,Books,Data Science Guide,18.09,1,0,18.09,Debit Card,Completed,
ORD-004516,2024-10-12,CUST-00837,53.0,West,Website,Toys,Puzzle 1000pc,26.3,1,15,22.36,Gift Card,Cancelled,4.0
ORD-004517,2025-11-06,CUST-00045,43.0,East,Mobile App,Electronics,USB-C Hub,85.28,1,10,76.75,Debit Card,Completed,2.5
ORD-004518,2025-10-25,CUST-00648,57.0,South,In-Store,Automotive,Tire Inflator,46.45,2,5,88.25,Gift Card,Returned,2.2
ORD-004519,2024-12-10,CUST-00126,38.0,West,Website,Clothing,Running Shoes,96.9,2,15,164.73,Gift Card,Completed,4.3
ORD-004520,2026-06-28,CUST-00473,50.0,North,Website,Sports,Water Bottle,32.55,1,5,30.92,Crypto,Completed,1.7
ORD-004521,2026-05-02,CUST-00789,38.0,South,Website,Books,Data Science Guide,33.55,1,15,28.52,Debit Card,Returned,2.7
ORD-004522,2026-06-18,CUST-00882,35.0,East,Marketplace,Sports,Gym Bag,51.58,3,0,154.74,PayPal,Pending,2.4
ORD-004523,2025-08-30,CUST-00029,54.0,South,Mobile App,Electronics,Smartwatch,366.67,2,0,733.34,PayPal,Completed,4.0
ORD-004524,2024-10-27,CUST-00567,39.0,South,In-Store,Sports,Water Bottle,35.5,5,0,177.5,Debit Card,Completed,4.2
ORD-004525,2026-02-21,CUST-00829,41.0,South,In-Store,Books,Data Science Guide,20.1,3,5,57.29,Gift Card,Completed,2.7
ORD-004526,2025-01-17,CUST-00153,30.0,North,In-Store,Automotive,Seat Covers,31.3,3,20,75.12,Debit Card,Returned,1.0
ORD-004527,2026-09-07,CUST-00627,37.0,North,In-Store,Books,Cook Book,32.11,1,0,32.11,Crypto,Completed,
ORD-004528,2025-11-23,CUST-00791,57.0,Central,Website,Clothing,Running Shoes,148.24,2,5,281.66,Crypto,Returned,2.4
ORD-004529,2025-09-11,CUST-00559,30.0,West,Marketplace,Sports,Resistance Bands,25.14,1,0,25.14,Crypto,Completed,1.3
ORD-004530,2025-10-15,CUST-00840,59.0,Central,Marketplace,Automotive,Seat Covers,29.12,1,20,23.3,Debit Card,Completed,1.3
ORD-004531,2025-10-05,CUST-00272,18.0,East,Website,Clothing,Running Shoes,46.68,1,10,42.01,Credit Card,Completed,1.6
ORD-004532,2024-12-05,CUST-00458,30.0,West,Mobile App,Toys,Board Game,49.41,2,0,98.82,Gift Card,Completed,1.7
ORD-004533,2026-09-04,CUST-00232,39.0,North,Website,Home & Kitchen,Bed Sheets,73.76,2,5,140.14,Debit Card,Completed,
ORD-004534,2026-09-13,CUST-00882,45.0,West,In-Store,Books,Fiction Novel,15.72,1,20,12.58,PayPal,Completed,4.9
ORD-004535,2026-01-19,CUST-00386,64.0,East,Marketplace,Sports,Resistance Bands,19.43,2,0,38.86,Credit Card,Completed,3.9
ORD-004536,2025-12-03,CUST-00138,36.0,Central,Marketplace,Clothing,Polo Shirt,59.8,1,15,50.83,PayPal,Cancelled,2.4
ORD-004537,2024-11-09,CUST-00300,70.0,West,Marketplace,Automotive,Seat Covers,53.3,1,15,45.3,Debit Card,Returned,2.9
ORD-004538,2025-10-04,CUST-00935,39.0,Central,Mobile App,Home & Kitchen,Knife Set,51.37,1,10,46.23,Gift Card,Completed,4.2
ORD-004539,2026-02-27,CUST-00287,25.0,South,Website,Beauty,Perfume,21.04,1,10,18.94,Credit Card,Completed,3.4
ORD-004540,2025-05-19,CUST-00287,42.0,East,Website,Clothing,Polo Shirt,31.54,2,5,59.93,Credit Card,Completed,3.5
ORD-004541,2026-07-01,CUST-00181,18.0,South,Website,Toys,Remote Car,82.52,1,5,78.39,PayPal,Returned,3.9
ORD-004542,2026-06-18,CUST-00965,47.0,South,Mobile App,Electronics,Smartwatch,295.31,5,15,1255.07,Debit Card,Cancelled,3.8
ORD-004543,2025-03-22,CUST-00162,24.0,East,Website,Automotive,Dash Cam,41.28,1,15,35.09,Crypto,Returned,
ORD-004544,2026-05-30,CUST-00244,58.0,South,Website,Clothing,Running Shoes,68.03,1,0,68.03,Debit Card,Completed,4.3
ORD-004545,2025-11-04,CUST-00594,22.0,East,Website,Home & Kitchen,Air Fryer,139.32,2,5,264.71,Gift Card,Completed,1.3
ORD-004546,2024-12-20,CUST-00221,21.0,East,Marketplace,Books,Business Mindset,61.8,2,20,98.88,Gift Card,Completed,
ORD-004547,2025-10-19,CUST-00179,61.0,East,Mobile App,Beauty,Perfume,86.31,1,15,73.36,Crypto,Completed,2.1
ORD-004548,2025-07-17,CUST-00001,48.0,Central,Mobile App,Books,Python Programming,31.57,1,15,26.83,Gift Card,Completed,3.9
ORD-004549,2024-12-22,CUST-00339,55.0,North,Website,Sports,Resistance Bands,48.0,2,5,91.2,Crypto,Completed,1.2
ORD-004550,2025-02-15,CUST-00631,65.0,Central,Website,Automotive,Seat Covers,17.78,1,5,16.89,Debit Card,Pending,4.9
ORD-004551,2025-12-07,CUST-00299,23.0,North,Mobile App,Toys,Doll Set,53.59,3,20,128.62,Gift Card,Completed,
ORD-004552,2024-10-16,CUST-00555,51.0,East,Website,Clothing,Yoga Pants,48.48,2,10,87.26,Credit Card,Completed,1.5
ORD-004553,2024-11-12,CUST-00011,25.0,South,Marketplace,Electronics,USB-C Hub,72.58,2,10,130.64,Crypto,Completed,2.5
ORD-004554,2026-01-03,CUST-00438,46.0,East,Website,Beauty,Moisturizer,15.06,1,10,13.55,Debit Card,Completed,
ORD-004555,2026-07-21,CUST-00664,19.0,East,Mobile App,Books,Fiction Novel,17.6,1,5,16.72,PayPal,Pending,4.5
ORD-004556,2025-02-03,CUST-00835,36.0,West,Marketplace,Electronics,USB-C Hub,33.99,1,15,28.89,Crypto,Cancelled,
ORD-004557,2026-09-06,CUST-00100,33.0,West,Website,Toys,Board Game,47.23,0,10,42.51,Debit Card,Cancelled,4.1
ORD-004558,2026-08-31,CUST-00362,21.0,West,Mobile App,Toys,Remote Car,22.39,2,5,42.54,Crypto,Completed,
ORD-004559,2024-10-27,CUST-00391,41.0,West,Mobile App,Home & Kitchen,Knife Set,24.04,1,15,20.43,Crypto,Completed,1.1
ORD-004560,2024-12-23,CUST-00526,66.0,Central,Mobile App,Home & Kitchen,Bed Sheets,48.52,2,0,97.04,PayPal,Returned,1.5
ORD-004561,2026-04-27,CUST-00727,54.0,East,Website,Sports,Jump Rope,7.71,1,0,7.71,PayPal,Completed,2.0
ORD-004562,2026-01-21,CUST-00326,22.0,Central,Marketplace,Toys,Doll Set,21.93,4,15,74.56,Crypto,Completed,
ORD-004563,2025-02-15,CUST-00397,58.0,South,Mobile App,Home & Kitchen,Air Fryer,121.05,1,5,115.0,Gift Card,Completed,3.7
ORD-004564,2026-02-06,CUST-00607,57.0,Central,Marketplace,Home & Kitchen,Bed Sheets,19.68,1,0,19.68,Gift Card,Returned,
ORD-004565,2026-06-18,CUST-00003,18.0,North,Marketplace,Automotive,Car Vacuum,26.43,2,5,50.22,Credit Card,Completed,2.7
ORD-004566,2026-06-09,CUST-00730,26.0,West,Mobile App,Clothing,Winter Coat,85.44,1,10,76.9,PayPal,Completed,
ORD-004567,2025-02-12,CUST-00703,43.0,Central,Mobile App,Sports,Gym Bag,38.44,2,5,73.04,Debit Card,Completed,4.9
ORD-004568,2025-10-02,CUST-00971,36.0,West,Website,Toys,Board Game,51.42,1,0,51.42,Debit Card,Completed,4.2
ORD-004569,2025-06-04,CUST-00995,57.0,West,Mobile App,Books,Python Programming,23.38,3,0,70.14,Crypto,Returned,2.4
ORD-004570,2026-05-26,CUST-00096,39.0,Central,Marketplace,Books,Cook Book,24.4,1,5,23.18,PayPal,Completed,3.5
ORD-004571,2025-07-08,CUST-00174,52.0,West,Website,Clothing,Polo Shirt,25.89,1,0,25.89,PayPal,Completed,2.7
ORD-004572,2025-02-17,CUST-00342,55.0,North,Website,Clothing,Denim Jacket,45.12,1,0,45.12,PayPal,Completed,2.2
ORD-004573,2025-06-27,CUST-00662,50.0,East,Mobile App,Toys,Doll Set,38.73,2,5,73.59,PayPal,Completed,1.6
ORD-004574,2025-04-09,CUST-00182,48.0,North,Marketplace,Automotive,Dash Cam,91.48,1,10,82.33,PayPal,Cancelled,4.8
ORD-004575,2026-09-20,CUST-00224,52.0,North,Website,Sports,Yoga Mat,52.72,1,5,50.08,Debit Card,Completed,2.5
ORD-004576,2025-02-27,CUST-00942,49.0,West,Mobile App,Toys,Board Game,27.78,1,10,25.0,Debit Card,Completed,2.2
ORD-004577,2025-09-06,CUST-00763,33.0,South,Mobile App,Clothing,Denim Jacket,67.61,1,0,67.61,Gift Card,Returned,4.1
ORD-004578,2026-04-28,CUST-00470,44.0,South,Mobile App,Sports,Yoga Mat,13.73,4,5,52.17,Gift Card,Pending,
ORD-004579,2025-09-16,CUST-00647,61.0,North,Marketplace,Home & Kitchen,Air Fryer,173.6,1,15,147.56,Gift Card,Completed,2.8
ORD-004580,2025-04-11,CUST-00035,67.0,Central,Website,Automotive,Tire Inflator,40.73,2,15,69.24,Gift Card,Completed,
